ACCOUNT,GRADE
3FF212DD576E54C2DC3673E9B614EBD0,2
3805919216431BE837EACC9C1DBDE1C3,2
19F4CF6AD7C0520377ABF62A9FA827B2,2
CACE4BB7689E4B92778A03C70EECDB43,2
D608BE2714E6C745289E5FB86BCF158C,2
09925EAF666B687F892643961D6ACA72,2
402D17FADF1F7F68D4CFD693B6D95B99,2
E2110310CAE7E762A54E9E0C9F1E8738,2
C688CB79FD4E2254072BF6239C78446C,2
36F5EDB6A91D1B923CEE2EE50A4624C6,1
FA7042655243E52FBE727C7CA3780B6E,2
4EB705B41351ED23E6E970088099FC9D,2
651FF640435B7A5206E23A3375A05AFD,2
DD36A085B257E1DE6E7C5317805574FD,2
C4213CEECEC06D6F184DF90CF690D67A,1
78AE070FEBAF76CE3055C250C612D85D,2
437A31C10241A1E9BA961FD498D732CD,2
E67CBDF7D30A15DF575FE1D01EC7B588,2
6AE8103AA80A5AA8000135C669127B80,2
E65B9381403B985FE9B87388BDB0B7A3,1
382C930A17F5C3947357719ED9A27E27,2
4411C17BDFFCF3710AA57648F0EA49FB,2
F6A409BEC2D41ED01359639E605639C2,2
181068CF875106808191971D868C5F03,2
E7E5601F4047996D6636816B418F088A,2
E92D68DA9C442F651F34A0EF6F07DB10,2
054A0EDF59E3CCB86E4651E3BDAD0012,2
87B59DA989654C8681649F8130573B78,2
7AA4F96E8E931DB42154D56F9C490096,2
C340BA6C496CC207233BFB6CA6C9E5A6,2
14F698EA2F6C184C55DBD1296E1B6B35,2
54A429DA8342BC48C5B907A1F01BF87B,2
9145448B105FAD0BD1D59B3A60A38669,1
9B275995F01F227CE6183D38294C91AA,3
750067B2FE07D8F8E085F9B8460AACA4,2
881A314D03A21564D1C357485CBD11CA,2
6120575886431E05B1BF1F9CDC220C01,2
F94EF37471DFFAFC8AAF8D3F9262ACE8,3
0448CEFF075503CA63511623CA079935,2
FA7A6DB0B9CE0820086E14680F7524BD,3
DD7840701AE29828A2EFCA4CFEFCD2BB,2
1C7930F7F48BBB26E38DC45B80A9260E,2
94165776DCABA4A395A1D15B1A979AB1,2
64546EE521B5EB598AE58734A613BB89,2
3D1639D1654B85C067395477CCAF8C07,2
3488960340555FB07E0E8E276EAB73F3,2
A5764513B702445D1C7C479050E5B901,2
2E381A80EEE343E43F4BD09DAF6983D8,2
7292C28054B7E1C73CF8C8F60E23031B,2
3959A8284DA615107334ECE69B2D7117,3
BD1DB79C3BA96CD45FFABF983621DD3B,2
3E81D6877CF5CA875530C995D3DDF0DA,2
2A91B8985367AE1ACC509872318B8BFE,2
8155C8BF8E8DD4E7569ECAD54A50C42A,1
BE0DB4868705D14C07615470CA2481CB,2
22BCDF5285E758B17A96D850B342D8E5,2
22F8BD03A4C582BF0A2F55159DD65476,3
52EFA1BBD9E77C7F71668032822A7410,2
5898E5E057D36BF79A0F36CEC1B636E9,2
AD26F782573663925CE7BBB20C5FACAD,2
E225779187216FF6001525E843BDE6BF,2
22CEF35E6FFF9C95678FF799E5360684,2
4B8C366A066BCC121D6C6B32EB9FC572,2
57240A93FBB498184373EFB84AC9A621,2
A2FEE972E7C51EFADC70124488B21642,2
B0176D61E2EC784B21C218ACD6D2EE8F,2
31D473C509585B39A9C970683C181913,2
B40B17079F47E6183759696842654818,3
3E13A92A1AA0AED735E6AE90E5D60DBE,2
F2DDA678AA3537550A75C3E7C6DED31D,2
0527956FB8C57BA4630FB8DDA9A90F6D,2
6EF67108B9270C029AACB206CCEAB2C9,2
21A506B95EE541B28384BB5A6E0399A8,2
2039363A8BEAFED2D9F975FCA6A48C8F,2
3F82390FED0707A9436353CF19B37DC6,2
5117C42F96F824868D174BBB63A23CD6,2
26EAF04B5C206ED3B1086A1C081B7F5A,2
2636E11FFFDD2E7B7B595E896FC7D491,2
593405934D02D6068FDBB21FA739963F,2
3186E120137CC4DCDB756DF0001B0880,1
177FBE6C990446EB266592A64F91C2E5,2
6EA82775EE6048EF126AFB67A2782C62,2
3348FD976DCB54916DBA938F2DCDD96B,2
97DDDCF3C3BAD535DCB086646231A989,2
EB6F9A97F3B2DFB204E7038036D2CE47,2
392A2BD555C11AE6507F28E134A67911,1
8272D7FD6DA090B349D59929B83EFC24,2
6E3F349CEB0041745B26CA296A52EFE3,3
A2D27712B2225C4CC1CEBF5E017461BE,2
96AB3B7B3177259096EA2DEFC418644A,2
A3E12F678E7EE72AB1DFAAA3914C5EF9,1
0F719B6EFCB88B5C9F53D08C62C12D3D,2
3D58275C00367FCE39F61C49B4875F1A,1
15144308EE870610B51109DA9595F5B8,2
4E15C4B745F70DF80D19A2B57BFD83AA,1
D9397BFA523400F1DC67A421F64DCCA5,2
E795DD4C0587025488BEDE599218B344,1
ECBD868C376FC55DCA60326E30CAD276,1
7199AD6F3AEE4ED00DB415AC0EE77433,2
45A5F5D7A3E0F437EAE5042EFCD39844,2
EC71C1FE82BA9D1ED2CE6B8597971421,2
62166AA972971D838F22F9E4178185EB,2
A10394C528051B2DFDF68858CE34C90F,2
E2A8CF712EEF33EE2216C73C1876D42F,2
62A94F1CBE4DEBED201CE92365B436A4,1
9A1B124644BEB93FE2C6F6A19875BBF4,2
A07B430BEF87925BC4159A6CE891A17A,1
D2AE7F87C37FDC84C9CB2AE5356F66D6,2
AB8283841449E21971D76EA7C5816427,1
3FC3CAF2323059171A8C5941C24406B6,1
54132C58893FA8A940DD801766A9EDA9,2
63A956FF68FD69742A3E234BC1456043,3
B02C698BFCDB95DB409BBB720F0C75E7,2
BE02536A9F559ED4F1869C2745F58B86,3
79E80CFEB3937506E7C5EB61C7A10A19,2
B20AB5754E6E2D528CC4B78D291F5C7B,2
DC36D07085DA0DB7D8E3965E53D48B2F,2
B09DF2298FEA6447CA6A6E0E4311FB17,3
33FBCE8D1D036E43040549064B23B75E,1
BBD62F9CA49E5112A98A933D6D67AA06,2
476485CF7C6CC8D7C820309942D1E2ED,2
8798772006F8C855F21CC9D903FD7629,2
316A3C7706D87123D2EB00F4D18C25DA,1
7B0E9EE4612DAE8B3E73591F6A7A2C10,1
D6DEEAF3BA5073CA66D6E8FB1CB78666,3
C21B1827C198E4F7EC3EE0C26660DCBB,2
9BDB62F44CBB8B631B1F3E5ACAB4D79F,2
2DF473AD1AC00D246282C474D5CF48FE,2
8F0C00076239A55D9D3BB6BD3C9658EF,2
F5064F30E1099A0E045A24ED368D0603,2
DDBC821626DD3AA631F5D16CD0572B16,2
45E932E84E312ACFBB34D9F39F5F7361,3
B2705061A29DC9ADBDAFADA51445CD09,2
7EC032D0C111AE893EE5F809452CA4B5,2
A1C814E0D52526A2EDD36A565EB47A79,2
15B11D43F762F6C6ED8D6C3A91591620,3
CE74BB34C227DA5928A23FE453A24867,2
7D390035E5A8E38312CE9BC17C92D6D1,3
71F6B805A18707AD967E50623809D022,2
92CAFA27AF04BC43DEA8568DA207E1F8,2
9645DFD39B3B47133F6597C5D79D30B7,2
3664FDC6B27FAB3A99EE9F5267DAD604,2
0A5334892CA018175C4BC3FFCAA1AA7B,2
0F14D6A62D9D38D97EC225A21E31D8EF,2
C53ECAD65A1980A660228D88FF4E2299,2
349F50ABAD7F31F0CF1EC5486A6DF120,2
0C8E170C997435A2E3507840B1794EE8,2
90955D899FD2D45F65C2A841C8D33594,2
63DE1AA43481CEBB0FCDBC03223306EA,2
53B2C7BED36D089D0753C4E757C52EB2,2
FF6944595189AFEE20D288E8F136BC3A,2
59AA737806039D456E8B9C72FB13EA08,2
B2B1E4CD555015591DEA7AD86110B3D9,1
A691A3FCD288F3D816861B79D784DD35,1
6A1715F1151FFFBC1404C0A2683F4148,3
869218B64C5C0146EFB03676D28B0589,2
9937F8ABC47BC70FBA9CCC81662B28A4,3
C77F80A69666076E50FAFE65D01FB4F8,2
DD3CCDBF96DFF12ACE669138FA747597,2
B1D9C06516A89EC87DAAB3131138A1FD,3
4DC6A0632969E25BF27DF6EEA14FA75A,3
18AE38BD51DE3E5149C8EE92D8BDB8B8,2
B336119FEFC4999A5634CBE06BC71566,2
CFE4352E55D59AFDFA4FA6B9EEE59BB6,3
3C842CB398C0CBCDF9E9B2966AEB56D9,2
E505A3FB60AB94349002DC66A7E5C965,2
07CAAD634806E77565F51030E1423FB5,2
5C40ADE1D8A5CF97CB930CA1F9735A06,3
749FE1FD0B8C8C13576C858E07D88A4C,3
AB0605011460F5FB5407C80C9515E35E,2
10D2F6B532FD1866BB7AD5AA70FD1026,3
7574C887F95E35B7987AF3DA61418559,1
70760B96B3B2DE8EC64D8F7A85D226FC,3
94107272CB0EDB3693BD50635433B2D4,2
4B32B03038B04445986552B1B327C729,2
AD771DEBAE14CD978E300DC7AE3251D1,3
115321BC9E8473DD0F47409C5E7B8FB4,3
700BE5A3326770C6FE38503034021052,2
DDDD9DC3699A2E1286BC0BD0B5511201,2
B0F68523B3AA9CAF71E5F62AB324A3B0,2
11498DEFAFA72B3CD21734347BF5EDF8,1
0DC5E0BA2EE45157F8CCB6B879A9E26A,2
03CEC763090AF4A048244F0DD1400C64,2
2098736B3795BFD44772B0CDCA42DA30,2
1BC5DE8CA5FC3A062C32561D7303135F,2
5379915161B660020790F8C1FDA134E6,2
DE3037EAE0FF4625FA74145669293894,1
E18582730B5DB042D13DF0E34EE46C17,2
538CDB7EA90C4499AF65177835296742,2
1636F11D76ECBE615AE15199A9604EAF,2
FABCE25095AC235D9AFDF58C02B0411B,2
85654A25F38F9F7FABA8F7EA04096A86,2
A894B35B80D47D9AFC329A52D040EE56,1
21070BE4BEF15F3508F879D25BFB196F,3
52E87669D8B0E65BECC823175BEDBC58,2
C8FF1AD597B4A5B36A9A25D62F687E0B,2
3FDB2CF569D04710D7246B1AA8FDD8C5,2
E5123D8E31BCF373984A3BAE246405F8,2
A6687B08BDF11C41E18AE003C219B880,1
D1D0F6021051E473A75BC944AB2CE4C9,2
101C11D73EA5CA8830E944075A6BAC3C,2
666B34A1C9917E552AD04B82A2D19DBB,2
188BE480ED41DD18D7A962FDF3F27497,2
BD7543E48F211E8023927FE807778F80,2
B4E4EC74E36A332D9D2C79B0C00F9DD3,2
89CE9DBEDD0F18D6D924A7D09EB4F1C6,2
28CBEA7656E44FCE5180A1CAD0FA4835,3
AABFE5FB8148644265857497C2BCA9E5,2
CC19E30DFD1CC3B1C8EDE915BF6C8013,2
7496894808228F4FE086D3A4FC75F8DB,2
A075FDDD0A59E5480421148A0C74B5E8,2
C0E2B312293F34FD695D473D11C5AD43,2
FC0F9DCC017B4C3D11AE1421A1A5CEA2,2
17C04F5D63FA4C948EC9B946B6D0B302,2
D2B02179A508AA9CED103ACE9D1293B7,2
14C08965237F58E8BA97A2B655F47CD2,2
5733DC555F631605023A00CC930B7EE1,2
4586F1EDFCCF9AB12940D70A83808D28,3
9D1C3536876DD852CD24ED612C3AD1E1,1
AC5F44D85FDD2DE25DB628BEC0D3D1DE,3
98A78186B2B1B088C0C9F6448E706E6B,2
E7DCC569F319E53C59B09B6F190E67B7,1
0E52243105F87CA44B28B8C633FEECCB,2
FB045C96979658030F490148B2D572A7,1
6E2442D61256BFBC1D62245AC0F1A5AE,2
848791663F28B36AF25FD5553DEF62DE,2
A6746287265C154D7909C3316EB6B0AF,2
E462A4C11633C0EE037A5975787DE26A,2
B4376D45D761AC6F5AA91A63597638CF,2
D58DFC274A41DBAD8880AA095135F864,3
C172A925425DCF07D851E1DA57C56403,2
860A970A84FF4E768AAD01E3FCA91100,2
5EF90ED924B23AF74600D48E981D22C1,1
F30DE8274E173F236D9566B9F29F1586,3
018093F35FCA99E295DBB49021DB1BC5,2
FF63CFBB6F4CBCE6A9647657F29F3382,2
90CCA61240B82E11EEC7C2D72764D4C6,2
C0A4CC0D36AA045D39421500F33DC55B,2
9BEABFA85FC209DFCF523C7A35C1FBFA,2
6054368F78502C3141F880F88725F3BD,2
18CA60636991841A1D4C2A882C921A29,1
367DAE1FD78DFF37598D1837E0C20C05,2
F46E20B1228188051E1B40C51C897691,2
D0435C3EC9086B868C4942BB11800572,3
7BA4F0E05AD9A822E89038EBE90EE7E1,2
4B09F04BF2455EE2FB6EED53BA5C9DCD,2
84AF4156347073B73D67FC10E4904F5E,2
332C3DBC08A29235D51C7053314DA38A,3
C7C4E2F7D1F230C7CEBE41E158AD7C4A,3
479ABB0C354F00797C0D5BBD96781A86,2
BFE722FB56A87997216AAD7CE399FC1B,2
0D56340388C9D939E98E7E4279E22FB9,1
9E2EE22EEB12BC499F70BAFF7ABD18EA,2
4F7B2D912206A9CAD24094A445F42606,2
F43A6CB864121EFAC4D49B9BAF2EC209,3
F13CF2C91153BF268174A90EBE34CA12,3
F0D8A86391717A4C50657075686E99DF,2
3F289725EC244625D29152ACA8419C26,2
09E64173CD35BADB0CCC661D4C933619,2
BC8F2D99782C1DE10BC1F916BE5EAE40,1
F11A7526A10A7B6D68B15B910A7DEF16,2
F97CBA4EAFFEE1FE6083F3B1E15A2C63,2
B0D4DE21F2CBE6BA04374C38A105C1CA,2
90BF9657D499E1A86CBB3C11FB093B32,2
E82F00573F8A22AF2A9CC2CE19524E0C,2
B234F7194F5F5C13B3B272C7A04C7548,2
1EE88BB6425E1D302A31B63BED74C194,2
6CD35B97E6E672392E859BCF523E75D0,2
A171AD932C93A11443BD4F92FE73A283,2
CDF0D3359F9DC4EA2829FC7ABBF509AF,2
70C728C943C6735E593FB4E74AC162AE,1
12BEB7A8735DA133A9B034C6903A7FA8,1
EC5145FDB8E249BA75AFDB3A0A28FB42,2
333184D92BA6F175792C5C386A186E9D,2
4C2FF4EF6244E49B8D81ECE90EB18EE8,3
0C73753EE4C969C72D2E2D25F3BAECE7,2
0DC39CC36CAFFD52E0AA71FD5E7D379D,2
12CEA12DBE1C8579A39DB1322FCA04E6,2
5C4593C4969008522F6D6E6BA17C4E00,1
A3329BEA02D9014525B80D491D9A619E,3
AEF0C7709D980BCFBE2751C98D86CED1,2
CCC73EEED5598F12A197D061A3C560E6,2
9D56A26E5019C70F79906622A17E64DA,3
EB95E7EE76F91D13FA7FDB454904768A,3
B4F775C4168D4D00EB8037A72D010FA6,2
6414A31EA5F47B238D4B0010940B82B5,2
3757145AA2DDD1B54F23037ED86762AA,3
E389CC292A4737F00C45A0AB2E430110,2
741659965E3F3CC10619A4BD0913B10E,1
8C3D633F5A2AE91177A1CD0156669B3A,2
DC9551126A98A5F8FC7F5A12BFA0125E,2
232390BDAF00715E1995AD4D4A2194B9,2
A2F3F6F0FFBC32A6AD9F25F2636935DB,2
327CCEC1A7B33FB5CCCC078CF7BFE138,2
AF693CA86BB443E998F6F71E34316F3C,2
6E16BBB73E12DD20579DBD2571005704,1
078C80D49A5E55BE595B946BED114D69,2
96AEE64C274BE21D4C9C0E2EA355E9C7,2
DF3ED10CD564D41F520E89217B167D72,1
B3D950632BA657C4CCA8682BFF98D058,2
BE4F984B49792B401071ABB9CE06D70F,2
8B165F239FBD467416C4796C1F49E8F7,2
DB17FC82064E847556B23AE47871499A,1
CFE2208499475C20BE70BF6F4790D6EE,2
5EABED7D0C02264383012FCAC34ADD9D,2
91CE19D8F60396E7623B91B3B9884E2C,2
76F7E2D7DE3588204F70FE83DA1147EF,3
90D64B8D84EC4B58696804223F3A8DDD,2
9575041334176B8D03A161AE570AD14A,2
8ACA88F68805D3C0A3D229B20C1B0C10,2
D1085A5FEF7525BD8BC211855EDB4B29,3
603182082AFAB3B2E997A680AD5BFCCD,2
C8B85BE2411A3B59074C34E95D79A8F0,2
E78745C3A35E8269205FBA159BF8C342,3
5468EBFDF6CDC97E107BAEE4A30B8065,2
A42F05FC6AFFAC6DDD9E5F438535813D,2
65642A7033E5C955FAFC9F0B7E520FD5,2
2BDE54CBD6CFAE33BDE93B3BC4DF0EB7,2
67AEF9A94E1FD5CEA1C25E37BCF97A96,2
6469A9860496A82FE26CE20609E8A150,1
E11FF84D760B61BEC659E75E43FF09F6,2
598CD92DE8A0C9D1FD3CD1809379446F,2
DC28481C4E2A7785053563968A53718E,2
9C095118754C2B7250CF204B4AC17141,2
1C2060614339A8C9586E76BD628B9667,2
6239E59AB24B938BDF32422DF2035D13,2
23520618012C6649060978925541B7CF,2
FF1D5230877D28678EA3A6F4852BB787,2
6F41D8DCFB018CA5B56CAEFE63B6AE9C,2
3C60392591B4C04857D46A138C08A3BD,2
DD1617CCEFDA308D30C56A1B2CDF4D7A,3
ACC8B7FBB34B5DC1A9F9BBF1AF7FF7AB,2
4DE476843A2D8EE59E2940B4C878AEC1,3
5ADC5FCCFBB53CAD0FDA57C3FB9CDEC1,2
597FAB1ADF6EDDB3E84049741ABFA59F,3
C38B4046FEF008F3B1D8427DCD21295C,3
304F3D2F00DC49F7DC7385B358AEE57C,2
36CC849E76342B1893A999DA9013C5A0,3
A10F6DF14900E4BAFC8412F5875F08AB,2
913ABF1E0BEFA32E498B52E0C6DADC86,2
7599C362F30A6216A43AF81BCD635F35,1
9BF98CB07FE0F46FF4FB0BC5ED9F3E14,2
34C32064B515BAD5374304F196EF8FD0,2
74425B05BAFC02B6E68A91AF21978E90,2
14C56993B5005BE802E9AF18AF7343F3,2
4551A2F16C81D50CC338D85FDE33DF09,3
A86FE40FA67DF6720C3C9F646CCE761B,2
9473684EEF5D812E70F75C5ABED0645E,3
15B225CF82A4A62D5F28EA03C9E1585A,2
130AC416C73B1868C9985D2C27DB910F,2
4F4C0473E4566855EBC2E037865E6A40,2
0E5494B86ABCA0BAB01BCA98ED9126D4,2
0D0E370CC2A5136F6B2FF76EF4BC5846,1
E7419FB4EA134D21091009E1FC2413A5,1
037103F31AC5CEC402BFFA465C875613,2
5B78BF55CF665D4DB202B90A9AEC9979,2
D4EF5AFC12A44FE62DC5C8F1493793A7,3
8DC579C02BC49E127B49BA0658CA220A,2
626B192A6250C8A144BDF214676AEDD5,2
F812B865A22BCBEDF48DA778ED7F3EA5,2
CB6CF5D0B57007CC35625A15005CAE20,2
ED6728F366E05D424D8543EFA1955545,1
4B80EFB7220D45975AF696E761032E7D,2
C200E7D7D4C56D19A6E3C14C6AE55B15,2
3934A38FAAFC3AEA3AA66ABCC7A2B6D0,2
D771A31020A7245A27A7E7F6B7625AFE,3
F995FB13674ACF0E92C5E0E46B698012,2
6A7D64D5CC7076777A4C96E430E66CCC,2
916A7258D4038BAF25AE1DEA689B8DF6,2
9B3B73961732A5422B6DD6187EC8F178,2
FF556A2BC3F2213878F0B71BE8D0FA9C,2
5D59AA5377248A1B85A2E33750C62F03,1
FB876D26226903D6165C25024760BC60,2
176C26172697C5D34088EC2D5376000D,2
7600DC7FA81CCC7C91B9E16A4B90ED1B,2
09774460FB6AAFE20AABC78A9D49FB49,2
F8A360898A4681B1EF3D72E4858E1A50,2
0B1032092F8A2453799003D501702F49,1
2D252E97073B027E32072B9B0CF5B7C3,2
89E001BCCCF3870114434B3E15048A2C,2
1AEA32C9F1B81DEA6DCDD5F25E53BF54,2
FF08B8D907FC8BF8FA503E1D590150D3,2
C3242255B299BD27D52405E129B68BDF,1
6F14553B4D564FB1A60DEC9D0FCA44D6,2
58BDA435322F954A83125759028CF50B,2
D926BA5A5B2F3A939873F5742952B31B,2
7AECD375D964533D4D5B24BD431374CA,2
5B81D308B5430369AD288C0BF6156731,2
8E9CCDBB09B9BDC37389D15920DF000E,3
07C7644A7CB5882033A241757A880CA5,2
26DA5248B11CE5CF381AC8B4CFCB62D6,2
D8EBC735C7DC20B872FA1B6497D6A58F,2
7224190E440DD70E5B7B35D15F2BF7B7,2
B53BA1D0374F6CFA76A77065C5A34E06,2
56C0CE03DB8625D1A0A1123679289599,2
B07062DEFD17BE8F5CD5ADF502A60736,2
4DD3B6EC5B2E3A911DDE91D30CFFB9BB,2
9374840ED6394842B53F300E1737B07F,2
AC464F1A2952069625A093E81F0A02E0,3
45B6D0083C35889DA7110F76FED564EE,2
C24A40A7B2F8DDD6D62A90D556E78BAE,2
DDCB00AC3C360D332D7A651178909D47,2
BCD3252C43BF63FC307E6856DE9212E8,2
0E8D58C141658D7FEB21CB10E789CF93,2
DABF3035EEAE8941B34BA6FFBA19A05F,2
F247AB1E107534423B81F963959BF85F,2
19554971A61AA63A59DA05E13478D60D,2
18046E470A437938B2D5D56B506FA3FC,2
9D7A1D7A511EA8A27061EDDE3D43B4A1,2
AB065FD09AC884FB084877732B82ADB5,1
5A449531D1AE280B08AEE3044FDD7183,2
F0CB8FFD6B555CC1C8924D20DDA8C930,2
9E82C6CEE76602641983DCD9E412C0D6,2
A5842326CF27EABF5C18A0BF0ED4336A,3
D34BA6892750AB6113EFDC80FF9C2CDF,2
4A2C2BB3C64E01312CA6759D10D022AF,2
24A3276FBEB13DF71C45314852CD6232,2
ED581ED795FD7110D61ECBB0CE930C38,1
30AD6BCDBA1C1B28A7F2868C9103883B,3
A14CE507A441C5C04C49531FDB440C55,2
5627DC3CA7202A0FB65A74BEC901D339,3
213E1E5DA956BFE928654EF9AD0199EC,2
6B402C90A06B43779B6888641712649E,2
8B0F980F8ECF9B7A2FDC396F96AEDF66,2
5D5E2C088A24F6025BD169507BF1105C,2
2B7D56867B520CA7DD0AFCBA4C22D912,2
DF54F149D32F6B3A5A325909B7029FA1,2
D29C74FE7137F67CF1A588EE6C7EE9CA,2
0E3EABA466393DF28FDE0F987003525B,2
3B5D88104CD91FE75DAD131919E4A786,2
A2B980C13F1ACBD3A893745BF475F6AA,2
BB8A59AA4EDA313C42F24528F48E6093,1
8418F1BC757D5FC8274A3FD8FF79656B,1
FA7BC4774F1D6780C10E2BC538B4BDAB,2
6C5585FA46A3F4CB9299A58FE6432A73,2
32A8769B914B8C0C7FD748DD70B942AB,3
C4E2F6E160907B7A82E6E54DCF621BDA,2
3A7F179C4A9C91A19763A55998A9F2CB,2
16A98C93F494B1A527C87DE5EE78E775,2
6047C1230F24276A8E8A88571C0C91E4,3
772DBA68D8D372946305B7214618B342,2
4ABF1F81953DC3078114CE1635B60F78,2
8FDE3B4054DE1C9A8BB8BAE1D769991E,2
6978FE9B090164E624B133CAD9F96B1D,2
E87E0E85019B3322DC9B6383BB0AF92A,3
345B0C94CCC6DF8D02F38027859F6B33,2
BE032044D86C7C5C3D7E3C5B79FFBD49,2
AD423F6C318E956252DAD5522A9322CC,2
8A02C8F2E062F14A3529C608EE9DF43C,2
A41BCCA0EE86A7A1C22742E08FCEBBD9,2
DF1077BB90458FE8146BCBA99ED419A6,1
37D88391F62FD8A3C377DAA7EB3A1F5E,2
4EFE5DDA85F732B87C1D27371BDCEF29,2
142306147DD9C7054DEA9C2D3E7E8D9F,3
7E5C1BECA4920EF813C53DFDC5C635CC,3
76D48285021714BFA57667E07C614B09,2
DAD2E66EBCAAD0C079FD518FBD80F125,3
453F5C378A290DF1F4AE9D8B99032767,1
E9D6B2E8C5DFC0EE7CAB76576583F205,2
A9F1169EE109FFAF019E0BE4BC2496B6,2
047477718335DA2849C8145EC82056B3,2
5EAF920F76FD79298D7D9584DAD5E71E,1
BFBD0A2B749FD2019BBFA3B8E918FCF2,2
628F9D4CC237CD10FB1DBE2663AC04B3,2
EBE52D10B7E3321C1C79C00BB1BFE594,2
8536563D05B74632E05ADB1F4F213D01,2
BE1DBBA14654FE3A61295758D452089E,3
36EF11FF8116FFCB8E6E58112E832CD5,2
A9006CDE1A66DBB913974B3DED39E59C,2
16E0FA912DB852BD3A89DE30D753BC1C,2
6578273CD38CD2158F69BB30CA37E39B,2
5123AFC32132AF1C7D2159CBABFEA1C6,1
7D53858EA858E0114278ED1C1808BEB6,2
662186822017961F61E96AE8C0EFAA76,3
20B00CFE23B2BE316028390E3A843D04,2
D138B0A16FC0B51D86377E486FE1D2FA,1
A71C2A55531345719E1E74F98A323634,2
9A0FBADFB5052CAE43D84BA2E7BA6FC3,2
CF26CCA15EDD8A36C417A3519AB58DC0,1
53DC430FFD3498CD3E2DB8656A84B320,2
BFB0F19CFBB20C7F237198E096403429,2
DD4317AE610B90DA606CB4CAAA0A85FF,2
1A15DF278AED66A0489C847D7417F52B,2
74C2F6CFCBD47B456472A558466828B0,1
A08ABDE48443A800D9A86408CCC29985,2
DCA7532B9B9B88591640E0736EF8CB2C,1
B731F70DC35B8DB8F485C980A2173480,3
99B0E886114E4849208A9E2A983A2CC9,2
3D4035E3ACE03D9EE6ECC038FC92CA40,3
850BF422E5247D89C698ABB39608621A,2
51D8BAAED0B3BA943EAFCB8B84197F5E,2
623DC118C406766CCFFE865C23FBFE3F,2
5FED2CD4F69C9CBA0C8303D93B13CCA9,2
1E8E78A43A436DD2E64275A667BAD47E,2
1C9B92F19FD012AD838CB149A28052CE,2
B728D91B57D8277F8525EF4E90173AE8,2
22A01F9A1500C7A14E5E434D73470019,3
DE1FB188EE892151F26FB0112938F201,2
5F416A528C360717EC2C5DDB8E6D6744,2
A95CDE2C24D9F49E1B9CB6F412FB95E1,2
B0CBF0864474EFC9E8C073A2622DCCB9,2
103889EC691BB496A79834D6151D0207,2
4FF88ED590483745B8AB0355E32C209E,2
CB3B0842CF7D8863009C49BECDF3E502,2
B12DE8903573EAAEA9D7EF7620D6D76B,1
1742AA1F33F32785E638F1CBA1505EB5,2
81DBB503327D3CD63F5EEB9E7AE7577E,1
39046B83F4246413FA59E3539AF33F8A,2
51B5BBD32B34304035E3615E5777076F,2
C6F7C91F222E8A407829F9E1878BBBA6,2
0F2F96EC0813987A4DCA65E4472F77B0,2
27D0BBBAA9416547691588661C12D1BB,3
F099D8EB0B4085C37BA0F6FB8572A93C,2
CFA321C3B17291767779E00DBC4B140A,3
5AA8A7F5CD55825C2B021F9C407164DD,1
4B749AD08BE963DDEE7B164F2DD2E9B9,1
430B7B3D0962FBF8003E7EE38CDAD176,2
113FF8F0830CBEAF99A54019839B6AD6,2
F1F3D73E80184FC1F4C15B04F77936FA,2
00CC3776B18315B69D4F3BFE73086EB8,2
F80DB1947CC6AA20C94D4F46C7944E6D,2
C0638622830D8AB83C35B253CB260EBC,2
7EC4E5E6DD3DE060D1B6F991BD27BC4B,2
959E2C90C2F87BDA2C6CAF2A506F356C,2
4CD02373D21AA0F1EB6C349CF82D644C,3
83387C0AF8EBD5EC3542CA90FFD3BD97,2
4325127B1E67A3C6127DB77955CAD98D,2
260DA2EE550C5C252CDC87D19F1250A4,2
7CAB3E9F1C1987562DF0F6C8C6398A57,2
F292A7453E2AA7BE60F04DCCC8346164,1
F8C0353C482B8C82C85DA42B9576C2D4,2
45C4CD5D7C7C75F63DB287055FCA393F,2
806C10262FE6081A371051FFDE26CE02,3
DA05420FF102E68F1CD9418D6A43499A,2
8DCFC1EE0413B4819BD332316D0DE1EC,1
13A624296225FD209D671F88B98BE19E,2
FECB6E2838F4D2C1BB734812BF03CCAE,1
DAE0ED32C3153B4591342356524D7AD3,2
39E73A684B986EFEFFEAE359CE6B03BB,2
FEE41776E8CDF57B79B82CFBBC626DC0,2
40AC5FC8FC6535106B9AA5F658EE37E5,3
FADA10057B61AA70E49C3ED8D3D2D537,2
872D090586547A29E5B4471B49263E1B,2
E5FB217B3C820F61D9BBD172343E2E6E,2
2BBE37F103E7CD51CF81EC9180BC3A08,2
5F4795AB99CEF7F23F05BBB51005C671,2
C2D6E0E9D02AA51D57B41B2B62372C71,3
CCC1D25C62A721C43F98A8BE3727AE01,2
8F96D48A4CEDA454364F456E4BF9C814,2
52DDC1955EE4F47A22000068D9CBEFF8,2
F2CB4FBA1D6F6E7BC1F3B83333C06870,2
17228B75D519CB5DD50A2F9216D180B9,1
3BD944420E18C8A67CE71936BB37E987,2
4998705870641665B6809649F74545C1,2
56E4219CB5DB004FC6659AEEF20D979E,2
44D9649438A6A4C3C684767B951A3D66,3
7D13D15C79522647EA2EFE9243D545E1,2
DE407AFBC8E3E39CEBC2E17175BEBAFE,3
DFA327C4AF9F0F76DB90C5DD16D80839,3
672A4143D3CC9C65DA3A248CF90232A1,3
